,duration,app_id,name,scale,exec_num,cpu_num,mem_num,tbl1_name,tbl2_name,completionTime-0,inputBytes-0,shuffleWriteBytes-0,completionTime-1,inputBytes-1,shuffleWriteBytes-1,completionTime-2,shuffleReadBytes-2
541,37098.0,app-20170603074620-0823,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.609,3336.0,3990.0,4.816,5718582.0,4201380.0,7.719,4205370.0
542,35385.0,app-20170606044317-0070,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region,3.602,3336.0,2988.0,3.548,584.0,718.0,6.694,3706.0
543,41666.0,app-20170609032159-0041,Q23-1-2-4-4-part-partsupp,1,2,4,4,part,partsupp,5.585,118998996.0,62637715.0,4.604,24191723.0,17575077.0,9.859,80212792.0
544,53309.0,app-20170609041911-0096,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,5.277,48846488.0,37477598.0,10.734,345891562.0,216750271.0,16.842,254227869.0
545,241827.0,app-20170606001309-1207,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order,18.041,695743150.0,442926009.0,93.373,3087316780.0,2286198168.0,118.387,2729124177.0
546,35690.0,app-20170609030749-0024,Q23-1-2-4-4-nation-customer,1,2,4,4,nation,customer,4.393,24362768.0,17406073.0,3.622,3336.0,3990.0,6.016,17410063.0
547,236157.0,app-20170606111912-0319,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,8.473,479801578.0,256549712.0,77.376,3087316780.0,2366016746.0,132.689,2622566458.0
548,37317.0,app-20170606023158-1270,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region,4.427,3336.0,2988.0,4.478,584.0,718.0,7.184,3706.0
549,38889.0,app-20170606075319-0207,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer,5.136,73251779.0,52120079.0,3.37,3336.0,3990.0,8.315,52124069.0
550,37668.0,app-20170603052659-0728,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.287,3336.0,3990.0,4.756,4287170.0,3154813.0,8.029,3158803.0
551,140997.0,app-20170605204107-1068,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem,11.87,239192537.0,127737658.0,33.385,1533065387.0,1181182732.0,75.562,1308920390.0
552,69172.0,app-20170606132443-0394,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.518,600091310.0,316588503.0,11.513,121181705.0,87601917.0,27.724,404190420.0
553,66622.0,app-20170602143346-0332,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,9.109,479801578.0,253026735.0,11.314,96933969.0,70123241.0,26.142,323149976.0
554,37284.0,app-20170605181921-0956,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,4.933,24362768.0,17406073.0,4.038,3336.0,3990.0,8.068,17410063.0
555,35154.0,app-20170602040105-0080,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region,4.29,3336.0,2988.0,4.36,584.0,718.0,7.269,3706.0
556,68923.0,app-20170602165443-0423,Q23-5-4-4-4-part-partsupp,5,4,4,4,part,partsupp,10.381,600091310.0,316588503.0,12.516,121181705.0,87601917.0,27.547,404190420.0
557,38922.0,app-20170605234835-1189,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.647,3336.0,3990.0,4.817,4287170.0,3154813.0,8.147,3158803.0
558,228865.0,app-20170609084304-0279,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order,17.706,695743150.0,442926009.0,78.537,3087316780.0,2286198168.0,114.032,2729124177.0
559,37112.0,app-20170603052521-0726,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region,4.202,3336.0,2988.0,4.261,584.0,718.0,7.164,3706.0
560,229308.0,app-20170606005054-1216,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order,19.027,695743150.0,442926009.0,78.801,3087316780.0,2286198168.0,122.415,2729124177.0
561,71510.0,app-20170605213341-1111,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order,7.082,73251779.0,56044792.0,13.785,520770872.0,329650390.0,32.204,385695182.0
562,49651.0,app-20170606062822-0146,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,8.288,239192537.0,126868397.0,4.139,2855193.0,2432237.0,12.703,129300634.0
563,199847.0,app-20170603045759-0703,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,9.538,359551313.0,192097578.0,64.665,2310171958.0,1770564241.0,102.941,1962661819.0
564,45215.0,app-20170602035115-0069,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.652,118998996.0,62905773.0,4.934,1425488.0,1293745.0,12.065,64199518.0
565,44819.0,app-20170606010057-1220,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.902,97731955.0,69479587.0,4.552,3336.0,3990.0,10.036,69483577.0
566,67865.0,app-20170603094725-0884,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp,11.042,600091310.0,321005254.0,9.814,7148589.0,5769631.0,28.03,326774885.0
567,46765.0,app-20170609053638-0145,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,7.183,239192537.0,126868397.0,3.73,2855193.0,2432237.0,11.243,129300634.0
568,59410.0,app-20170606112925-0325,Q23-4-2-4-4-supplier-partsupp,4,2,4,4,supplier,partsupp,8.025,479801578.0,256543769.0,6.59,5718582.0,4666360.0,25.226,261210129.0
569,235018.0,app-20170606005456-1217,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order,18.972,695743150.0,442926009.0,88.602,3087316780.0,2286198168.0,119.033,2729124177.0
570,90399.0,app-20170606041100-0045,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem,5.855,118998996.0,63514715.0,20.762,760190967.0,587088337.0,43.801,650603052.0
571,42890.0,app-20170603135312-0916,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.563,3336.0,3990.0,5.1,4287170.0,3154813.0,8.295,3158803.0
572,58435.0,app-20170602103418-0244,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,8.966,359551313.0,189487969.0,9.541,72686038.0,52611829.0,18.245,242099798.0
573,67322.0,app-20170606131649-0388,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.758,600091310.0,316588503.0,11.621,121181705.0,87601917.0,26.877,404190420.0
574,92827.0,app-20170603011336-0523,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,7.24,118998996.0,63514715.0,22.612,760190967.0,587088337.0,41.911,650603052.0
575,222811.0,app-20170609093624-0309,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,7.357,479801578.0,256549712.0,75.665,3087316780.0,2366016746.0,121.513,2622566458.0
576,34658.0,app-20170609140600-0423,Q23-5-2-4-4-nation-region,5,2,4,4,nation,region,3.587,3336.0,2988.0,3.55,584.0,718.0,5.883,3706.0
577,274565.0,app-20170609114301-0365,Q23-5-2-4-4-lineitem-order,5,2,4,4,lineitem,order,17.311,870580522.0,552515414.0,101.02,3865016361.0,2858252785.0,147.601,3410768199.0
578,286994.0,app-20170609131905-0402,Q23-5-2-4-4-partsupp-lineitem,5,2,4,4,partsupp,lineitem,9.884,600091310.0,321019395.0,99.889,3865016361.0,2958216658.0,155.071,3279236053.0
579,38081.0,app-20170602053507-0135,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.792,48846488.0,34767956.0,4.403,3336.0,3990.0,8.721,34771946.0
580,71429.0,app-20170609110221-0337,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region,3.601,3336.0,2988.0,3.568,584.0,718.0,10.932,3706.0
581,277726.0,app-20170609130913-0400,Q23-5-2-4-4-partsupp-lineitem,5,2,4,4,partsupp,lineitem,10.114,600091310.0,321019395.0,98.4,3865016361.0,2958216658.0,152.711,3279236053.0
582,107596.0,app-20170602114837-0265,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp,9.277,359551313.0,191625683.0,5.527,4287170.0,3555352.0,49.756,195181035.0
583,32435.0,app-20170609055612-0168,Q23-2-2-4-4-supplier-nation,2,2,4,4,supplier,nation,3.234,3336.0,3990.0,3.412,2855193.0,2110997.0,5.77,2114987.0
584,50557.0,app-20170606075905-0213,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp,7.539,359551313.0,189487969.0,7.624,72686038.0,52611829.0,13.634,242099798.0
585,46054.0,app-20170609110716-0341,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region,3.3,3336.0,2988.0,3.233,584.0,718.0,9.997,3706.0
586,36928.0,app-20170603004930-0501,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,5.303,24362768.0,17406073.0,4.318,3336.0,3990.0,8.188,17410063.0
587,32517.0,app-20170609075952-0246,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region,3.248,3336.0,2988.0,3.211,584.0,718.0,5.262,3706.0
588,93799.0,app-20170606034819-0021,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order,13.03,171959313.0,108726774.0,22.493,760190967.0,567345437.0,43.114,676072211.0
589,35806.0,app-20170609091635-0290,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer,4.905,97731955.0,69479587.0,2.96,3336.0,3990.0,7.207,69483577.0
590,40603.0,app-20170606075045-0204,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer,5.777,73251779.0,52120079.0,3.916,3336.0,3990.0,8.256,52124069.0
591,49966.0,app-20170606080640-0220,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp,7.599,359551313.0,189487969.0,7.618,72686038.0,52611829.0,13.714,242099798.0
592,69254.0,app-20170602170255-0429,Q23-5-4-4-4-part-partsupp,5,4,4,4,part,partsupp,10.583,600091310.0,316588503.0,12.23,121181705.0,87601917.0,28.061,404190420.0
593,45702.0,app-20170602035017-0068,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.692,118998996.0,62905773.0,4.649,1425488.0,1293745.0,12.942,64199518.0
594,222209.0,app-20170606100648-0285,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order,17.522,695743150.0,442926009.0,78.753,3087316780.0,2286198168.0,117.57,2729124177.0
595,166363.0,app-20170609064531-0197,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order,10.556,520770872.0,330474571.0,53.448,2310171958.0,1710624435.0,86.508,2041099006.0
596,237454.0,app-20170606002550-1210,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order,18.574,695743150.0,442926009.0,87.662,3087316780.0,2286198168.0,117.527,2729124177.0
597,46882.0,app-20170605190531-0995,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.739,118998996.0,62905773.0,4.873,1425488.0,1293745.0,11.69,64199518.0
598,37742.0,app-20170606054347-0117,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer,4.845,48846488.0,34767956.0,3.634,3336.0,3990.0,8.041,34771946.0
599,68350.0,app-20170606142829-0412,Q23-5-2-4-4-supplier-partsupp,5,2,4,4,supplier,partsupp,10.406,600091310.0,321005254.0,8.818,7148589.0,5769631.0,27.129,326774885.0
600,44039.0,app-20170602164437-0414,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer,6.88,122145118.0,86849590.0,4.553,3336.0,3990.0,10.062,86853580.0
601,32775.0,app-20170609040844-0086,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation,2.876,3336.0,3990.0,2.954,1425488.0,1066937.0,5.94,1070927.0
602,63181.0,app-20170606050053-0091,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,4.974,48846488.0,37477598.0,10.559,345891562.0,216750271.0,25.678,254227869.0
603,43140.0,app-20170603061214-0768,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.718,97731955.0,69479587.0,4.355,3336.0,3990.0,9.733,69483577.0
604,195143.0,app-20170606071657-0190,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order,10.974,520770872.0,330474571.0,72.376,2310171958.0,1710624435.0,93.374,2041099006.0
605,36319.0,app-20170603135814-0922,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.468,3336.0,3990.0,4.728,4287170.0,3154813.0,8.017,3158803.0
606,51808.0,app-20170603031725-0627,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp,10.245,239192537.0,126868397.0,4.174,2855193.0,2432237.0,13.701,129300634.0
607,57171.0,app-20170605174911-0935,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order,5.073,24362768.0,18810337.0,11.379,171959313.0,107921424.0,14.687,126731761.0
608,40572.0,app-20170605201000-1043,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.814,48846488.0,34767956.0,4.091,3336.0,3990.0,8.911,34771946.0
609,43347.0,app-20170602004200-0002,Q23-1-4-4-4-supplier-partsupp-test,1,4,4,4,supplier,partsupp,6.978,118998996.0,62905773.0,4.871,1425488.0,1293745.0,13.616,64199518.0
610,39167.0,app-20170605235339-1195,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.378,3336.0,3990.0,4.614,4287170.0,3154813.0,8.215,3158803.0
611,55563.0,app-20170605202846-1062,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp,10.357,239192537.0,125991588.0,6.021,48438588.0,35069406.0,14.612,161060994.0
612,42564.0,app-20170606040048-0034,Q23-1-2-4-4-part-partsupp,1,2,4,4,part,partsupp,5.667,118998996.0,62637715.0,4.543,24191723.0,17575077.0,11.378,80212792.0
613,34198.0,app-20170609080551-0254,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation,3.341,3336.0,3990.0,3.575,4287170.0,3154813.0,5.989,3158803.0
614,89813.0,app-20170609113306-0361,Q23-5-2-4-4-customer-order,5,2,4,4,customer,order,6.658,122145118.0,93287449.0,17.071,870580522.0,551632652.0,42.02,644920101.0
615,37605.0,app-20170609065729-0206,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer,5.475,73251779.0,52120079.0,3.474,3336.0,3990.0,7.31,52124069.0
616,34945.0,app-20170602063706-0181,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.29,3336.0,2988.0,4.01,584.0,718.0,7.447,3706.0
617,32923.0,app-20170609040108-0076,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region,3.355,3336.0,2988.0,3.318,584.0,718.0,5.421,3706.0
618,77936.0,app-20170609081541-0266,Q23-4-2-4-4-customer-order,4,2,4,4,customer,order,5.895,97731955.0,74657187.0,16.633,695743150.0,441974162.0,36.477,516631349.0
619,1001766.0,app-20170602080247-0190,Q23-2-4-4-4-supplier-customer,2,4,4,4,supplier,customer,6.415,48846488.0,34767956.0,5.424,2855193.0,2110997.0,966.541,36878953.0
620,43023.0,app-20170603082840-0855,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer,6.917,122145118.0,86849590.0,4.385,3336.0,3990.0,10.238,86853580.0
621,35466.0,app-20170603135952-0924,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.169,3336.0,3990.0,4.496,4287170.0,3154813.0,8.041,3158803.0
622,269768.0,app-20170602043813-0093,Q23-1-4-4-4-supplier-customer,1,4,4,4,supplier,customer,5.926,24362768.0,17406073.0,5.13,1425488.0,1066937.0,227.667,18473010.0
623,96272.0,app-20170605180141-0945,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order,13.951,171959313.0,108726774.0,23.493,760190967.0,567345437.0,41.917,676072211.0
624,39115.0,app-20170605212740-1106,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.494,3336.0,3990.0,4.73,2855193.0,2110997.0,8.034,2114987.0
625,67934.0,app-20170606132724-0396,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.436,600091310.0,316588503.0,11.127,121181705.0,87601917.0,27.425,404190420.0
626,58956.0,app-20170603051354-0713,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp,8.899,359551313.0,191625683.0,5.454,4287170.0,3555352.0,17.53,195181035.0
627,35693.0,app-20170606045733-0088,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation,3.706,3336.0,3990.0,3.811,1425488.0,1066937.0,6.855,1070927.0
628,34799.0,app-20170602181807-0456,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region,4.078,3336.0,2988.0,4.24,584.0,718.0,7.52,3706.0
629,240567.0,app-20170606001723-1208,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order,18.499,695743150.0,442926009.0,88.025,3087316780.0,2286198168.0,122.034,2729124177.0
630,50476.0,app-20170606063330-0151,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,8.613,239192537.0,126868397.0,4.629,2855193.0,2432237.0,11.791,129300634.0
631,33573.0,app-20170609040626-0083,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation,3.304,3336.0,3990.0,3.429,1425488.0,1066937.0,5.859,1070927.0
632,40234.0,app-20170602102141-0231,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer,6.118,73251779.0,52120079.0,4.173,3336.0,3990.0,9.36,52124069.0
633,39968.0,app-20170603040456-0672,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer,6.132,73251779.0,52120079.0,4.301,3336.0,3990.0,9.392,52124069.0
634,68514.0,app-20170605193544-1027,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order,5.824,48846488.0,37477598.0,11.966,345891562.0,216750271.0,26.971,254227869.0
635,57752.0,app-20170603042512-0692,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,9.142,359551313.0,189487969.0,8.799,72686038.0,52611829.0,24.397,242099798.0
636,35450.0,app-20170603033041-0643,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.183,3336.0,3990.0,4.522,2855193.0,2110997.0,7.588,2114987.0
637,66506.0,app-20170606065459-0177,Q23-3-2-4-4-customer-order,3,2,4,4,customer,order,5.751,73251779.0,56044792.0,12.405,520770872.0,329650390.0,28.972,385695182.0
638,43411.0,app-20170603082649-0853,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer,7.128,122145118.0,86849590.0,4.434,3336.0,3990.0,10.167,86853580.0
639,38152.0,app-20170606023606-1275,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.1,3336.0,3990.0,4.676,5718582.0,4201380.0,8.268,4205370.0
640,97356.0,app-20170602032833-0054,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,7.016,118998996.0,63514715.0,23.554,760190967.0,587088337.0,43.347,650603052.0
641,36994.0,app-20170609045754-0121,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer,3.961,48846488.0,34767956.0,2.787,3336.0,3990.0,7.324,34771946.0
642,111778.0,app-20170609104325-0326,Q23-4-2-4-4-supplier-partsupp,4,2,4,4,supplier,partsupp,8.139,479801578.0,256543769.0,7.113,5718582.0,4666360.0,53.711,261210129.0
643,37294.0,app-20170602050308-0104,Q23-1-4-4-4-supplier-nation,1,4,4,4,supplier,nation,4.373,3336.0,3990.0,4.317,1425488.0,1066937.0,7.588,1070927.0
644,68233.0,app-20170603062128-0776,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,8.9,479801578.0,253026735.0,11.378,96933969.0,70123241.0,27.024,323149976.0
645,35419.0,app-20170602040417-0084,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region,4.205,3336.0,2988.0,4.17,584.0,718.0,7.323,3706.0
646,66337.0,app-20170605192908-1022,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order,5.87,48846488.0,37477598.0,11.862,345891562.0,216750271.0,26.29,254227869.0
647,201499.0,app-20170603050131-0704,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,9.586,359551313.0,192097578.0,68.537,2310171958.0,1770564241.0,102.192,1962661819.0
648,34435.0,app-20170603052347-0724,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region,4.325,3336.0,2988.0,4.14,584.0,718.0,7.05,3706.0
649,63450.0,app-20170602180017-0441,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp,11.425,600091310.0,321005254.0,10.407,7148589.0,5769631.0,27.628,326774885.0
650,36503.0,app-20170609065819-0207,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer,4.335,73251779.0,52120079.0,2.812,3336.0,3990.0,6.775,52124069.0
651,37333.0,app-20170602160150-0381,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.117,3336.0,3990.0,4.629,5718582.0,4201380.0,7.703,4205370.0
652,51193.0,app-20170606032318-0003,Q23-1-2-4-4-customer-order,1,2,4,4,customer,order,4.474,24362768.0,18810337.0,8.829,171959313.0,107921424.0,12.468,126731761.0
653,63995.0,app-20170606021856-1257,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp,9.167,479801578.0,256543769.0,8.109,5718582.0,4666360.0,26.158,261210129.0
654,36414.0,app-20170603032413-0635,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.428,3336.0,2988.0,4.43,584.0,718.0,7.207,3706.0
655,35844.0,app-20170606090113-0250,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region,3.509,3336.0,2988.0,3.411,584.0,718.0,6.251,3706.0
656,138917.0,app-20170605195125-1035,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order,11.983,345891562.0,217474378.0,37.401,1533065387.0,1141517846.0,73.622,1358992224.0
657,67394.0,app-20170606011833-1236,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,8.723,479801578.0,253026735.0,11.149,96933969.0,70123241.0,26.184,323149976.0
658,130952.0,app-20170606052413-0105,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order,10.324,345891562.0,217474378.0,35.482,1533065387.0,1141517846.0,64.682,1358992224.0
659,97252.0,app-20170602033728-0059,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,7.023,118998996.0,63514715.0,23.638,760190967.0,587088337.0,43.284,650603052.0
660,90654.0,app-20170609025311-0015,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order,12.814,171959313.0,108726774.0,21.238,760190967.0,567345437.0,37.942,676072211.0
661,34918.0,app-20170606113726-0332,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region,3.392,3336.0,2988.0,3.307,584.0,718.0,6.47,3706.0
662,32654.0,app-20170609141211-0431,Q23-5-2-4-4-supplier-nation,5,2,4,4,supplier,nation,2.82,3336.0,3990.0,3.066,7148589.0,5254899.0,5.998,5258889.0
663,195842.0,app-20170605225234-1154,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,9.961,359551313.0,192097578.0,63.717,2310171958.0,1770564241.0,101.673,1962661819.0
664,36942.0,app-20170605191146-1002,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region,4.462,3336.0,2988.0,4.361,584.0,718.0,6.89,3706.0
665,38567.0,app-20170603053107-0733,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.569,3336.0,3990.0,4.544,4287170.0,3154813.0,8.25,3158803.0
666,38518.0,app-20170602160239-0382,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.494,3336.0,3990.0,4.614,5718582.0,4201380.0,8.309,4205370.0
667,298080.0,app-20170602172950-0435,Q23-5-4-4-4-partsupp-lineitem,5,4,4,4,partsupp,lineitem,11.532,600091310.0,321019395.0,109.261,3865016361.0,2958216658.0,165.692,3279236053.0
668,175611.0,app-20170609064830-0198,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order,10.597,520770872.0,330474571.0,57.042,2310171958.0,1710624435.0,87.986,2041099006.0
669,45930.0,app-20170603010354-0517,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.694,118998996.0,62637715.0,5.853,24191723.0,17575077.0,13.135,80212792.0
670,38344.0,app-20170602160100-0380,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.503,3336.0,3990.0,4.592,5718582.0,4201380.0,8.293,4205370.0
671,46304.0,app-20170603013345-0539,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.91,118998996.0,62905773.0,5.097,1425488.0,1293745.0,12.935,64199518.0
672,139599.0,app-20170605203103-1064,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem,11.97,239192537.0,127737658.0,36.371,1533065387.0,1181182732.0,74.164,1308920390.0
673,37684.0,app-20170602183150-0473,Q23-5-4-4-4-supplier-nation,5,4,4,4,supplier,nation,4.577,3336.0,3990.0,4.819,7148589.0,5254899.0,8.463,5258889.0
674,44836.0,app-20170609075333-0239,Q23-3-2-4-4-supplier-partsupp,3,2,4,4,supplier,partsupp,7.465,359551313.0,191625683.0,4.294,4287170.0,3555352.0,12.66,195181035.0
675,35576.0,app-20170606115046-0349,Q23-4-2-4-4-supplier-nation,4,2,4,4,supplier,nation,3.61,3336.0,3990.0,3.821,5718582.0,4201380.0,6.414,4205370.0
676,136338.0,app-20170605203839-1067,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem,12.173,239192537.0,127737658.0,33.065,1533065387.0,1181182732.0,73.836,1308920390.0
677,50593.0,app-20170609042123-0098,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,4.947,48846488.0,37477598.0,10.833,345891562.0,216750271.0,15.608,254227869.0
678,204930.0,app-20170609061724-0188,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order,10.586,520770872.0,330474571.0,66.441,2310171958.0,1710624435.0,109.58,2041099006.0
679,39911.0,app-20170602053233-0132,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.768,48846488.0,34767956.0,4.509,3336.0,3990.0,8.69,34771946.0
680,68794.0,app-20170605193146-1024,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order,6.166,48846488.0,37477598.0,12.26,345891562.0,216750271.0,27.189,254227869.0
681,68195.0,app-20170609125257-0396,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.291,600091310.0,316588503.0,10.714,121181705.0,87601917.0,27.454,404190420.0
682,43639.0,app-20170606043959-0066,Q23-1-2-4-4-supplier-partsupp,1,2,4,4,supplier,partsupp,5.947,118998996.0,62905773.0,4.163,1425488.0,1293745.0,10.649,64199518.0
683,37201.0,app-20170602031513-0041,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,4.991,24362768.0,17406073.0,4.314,3336.0,3990.0,8.406,17410063.0
684,36265.0,app-20170605211836-1095,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.287,3336.0,2988.0,4.119,584.0,718.0,7.073,3706.0
685,36058.0,app-20170606044847-0077,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region,3.743,3336.0,2988.0,3.677,584.0,718.0,6.259,3706.0
686,93996.0,app-20170606033612-0014,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order,12.333,171959313.0,108726774.0,22.244,760190967.0,567345437.0,43.286,676072211.0
687,171350.0,app-20170609074014-0230,Q23-3-2-4-4-partsupp-lineitem,3,2,4,4,partsupp,lineitem,7.598,359551313.0,192097578.0,50.412,2310171958.0,1770564241.0,95.932,1962661819.0
688,39060.0,app-20170603021900-0586,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.757,48846488.0,34767956.0,4.326,3336.0,3990.0,8.712,34771946.0
689,34923.0,app-20170602182027-0459,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region,4.552,3336.0,2988.0,4.454,584.0,718.0,7.54,3706.0
