,duration,id,name,scale,exec_num,cpu_num,mem_num,tbl1_name,tbl2_name
536,141577.0,app-20170606051426-0101,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order
537,57568.0,app-20170603004411-0495,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
538,97080.0,app-20170602101253-0225,Q23-3-4-4-4-lineitem-order,3,4,4,4,lineitem,order
539,57245.0,app-20170606050551-0095,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order
540,190376.0,app-20170606082727-0227,Q23-3-2-4-4-partsupp-lineitem,3,2,4,4,partsupp,lineitem
541,101635.0,app-20170609104529-0327,Q23-4-2-4-4-supplier-partsupp,4,2,4,4,supplier,partsupp
542,248541.0,app-20170603065514-0788,Q23-4-4-4-4-partsupp-lineitem,4,4,4,4,partsupp,lineitem
543,37364.0,app-20170605234926-1190,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
544,53880.0,app-20170605210645-1082,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp
545,239178.0,app-20170606003819-1213,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
546,128394.0,app-20170609053318-0143,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem
547,32219.0,app-20170609054925-0159,Q23-2-2-4-4-nation-region,2,2,4,4,nation,region
548,62785.0,app-20170603072316-0798,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp
549,36792.0,app-20170605234110-1180,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region
550,95951.0,app-20170605183921-0977,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem
551,67372.0,app-20170606132045-0391,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp
553,137015.0,app-20170605194856-1034,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
554,54015.0,app-20170606080008-0214,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp
556,48360.0,app-20170609110815-0342,Q23-4-2-4-4-supplier-nation,4,2,4,4,supplier,nation
557,65134.0,app-20170605193825-1029,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
558,63082.0,app-20170606103429-0306,Q23-4-2-4-4-part-partsupp,4,2,4,4,part,partsupp
559,53678.0,app-20170609092917-0303,Q23-4-2-4-4-part-partsupp,4,2,4,4,part,partsupp
560,35740.0,app-20170606065104-0172,Q23-2-2-4-4-supplier-nation,2,2,4,4,supplier,nation
561,39485.0,app-20170602135705-0303,Q23-4-4-4-4-customer-order,4,4,4,4,customer,order
562,37164.0,app-20170605191235-1003,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
563,49216.0,app-20170609111115-0345,Q23-4-2-4-4-supplier-nation,4,2,4,4,supplier,nation
564,38154.0,app-20170605182609-0964,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
565,36708.0,app-20170602183101-0472,Q23-5-4-4-4-supplier-nation,5,4,4,4,supplier,nation
566,39800.0,app-20170609123023-0375,Q23-5-2-4-4-nation-customer,5,2,4,4,nation,customer
567,33105.0,app-20170609035723-0071,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region
568,34499.0,app-20170609091403-0287,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer
569,42622.0,app-20170602164724-0417,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer
570,37880.0,app-20170605235158-1193,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
571,38958.0,app-20170606075228-0206,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
572,37154.0,app-20170603101338-0911,Q23-5-4-4-4-supplier-nation,5,4,4,4,supplier,nation
573,35988.0,app-20170602035930-0078,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
574,33378.0,app-20170606144358-0427,Q23-5-2-4-4-nation-region,5,2,4,4,nation,region
575,60082.0,app-20170603051610-0715,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp
576,36120.0,app-20170603013707-0543,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
577,37961.0,app-20170603005158-0504,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
578,132003.0,app-20170606053619-0110,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order
579,39973.0,app-20170606074953-0203,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
580,37618.0,app-20170602094807-0203,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation
581,34770.0,app-20170609141907-0440,Q23-5-2-4-4-supplier-nation,5,2,4,4,supplier,nation
582,37635.0,app-20170603033535-0649,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation
583,40018.0,app-20170602161105-0392,Q23-5-4-4-4-customer-order,5,4,4,4,customer,order
584,37766.0,app-20170602182427-0464,Q23-5-4-4-4-supplier-nation,5,4,4,4,supplier,nation
585,37063.0,app-20170605191008-1000,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
586,233495.0,app-20170606105041-0312,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem
587,54909.0,app-20170605202419-1058,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp
588,61619.0,app-20170602025618-0022,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
589,62727.0,app-20170602153647-0355,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp
590,38167.0,app-20170609065907-0208,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
591,84853.0,app-20170606092106-0270,Q23-4-2-4-4-customer-order,4,2,4,4,customer,order
592,74005.0,app-20170602051821-0121,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
593,37226.0,app-20170602051439-0118,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
594,89131.0,app-20170609113123-0360,Q23-5-2-4-4-customer-order,5,2,4,4,customer,order
595,95148.0,app-20170605181403-0952,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
596,38445.0,app-20170609065502-0203,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
597,53763.0,app-20170603022958-0598,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp
598,37179.0,app-20170602051209-0115,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
599,37038.0,app-20170606022701-1264,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region
600,54183.0,app-20170603031157-0622,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp
601,71283.0,app-20170602051947-0122,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
602,299184.0,app-20170603092302-0877,Q23-5-4-4-4-partsupp-lineitem,5,4,4,4,partsupp,lineitem
603,71292.0,app-20170606070724-0186,Q23-3-2-4-4-customer-order,3,2,4,4,customer,order
604,37249.0,app-20170603015636-0567,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
605,40246.0,app-20170606024020-1280,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
606,131157.0,app-20170609042607-0101,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order
607,117224.0,app-20170603080250-0839,Q23-5-4-4-4-lineitem-order,5,4,4,4,lineitem,order
608,36587.0,app-20170605212152-1099,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation
609,37098.0,app-20170603074620-0823,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
610,35385.0,app-20170606044317-0070,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region
611,126321.0,app-20170604020845-0927,Q23-3-4-4-4-supplier-customer,3,4,4,4,supplier,customer
612,41666.0,app-20170609032159-0041,Q23-1-2-4-4-part-partsupp,1,2,4,4,part,partsupp
613,53309.0,app-20170609041911-0096,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order
614,241827.0,app-20170606001309-1207,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
615,35690.0,app-20170609030749-0024,Q23-1-2-4-4-nation-customer,1,2,4,4,nation,customer
616,236157.0,app-20170606111912-0319,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem
617,37317.0,app-20170606023158-1270,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region
618,38889.0,app-20170606075319-0207,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
619,37668.0,app-20170603052659-0728,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
620,140997.0,app-20170605204107-1068,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem
621,69172.0,app-20170606132443-0394,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp
622,66622.0,app-20170602143346-0332,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp
623,37284.0,app-20170605181921-0956,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
624,35154.0,app-20170602040105-0080,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
625,38855.0,app-20170602095125-0207,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order
626,68923.0,app-20170602165443-0423,Q23-5-4-4-4-part-partsupp,5,4,4,4,part,partsupp
627,38922.0,app-20170605234835-1189,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
628,228865.0,app-20170609084304-0279,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order
629,37112.0,app-20170603052521-0726,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region
630,229308.0,app-20170606005054-1216,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
631,71510.0,app-20170605213341-1111,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order
632,49651.0,app-20170606062822-0146,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp
633,199847.0,app-20170603045759-0703,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem
634,73781.0,app-20170603020725-0577,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
635,45215.0,app-20170602035115-0069,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp
636,44819.0,app-20170606010057-1220,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer
637,67865.0,app-20170603094725-0884,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp
638,46765.0,app-20170609053638-0145,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp
639,59410.0,app-20170606112925-0325,Q23-4-2-4-4-supplier-partsupp,4,2,4,4,supplier,partsupp
640,235018.0,app-20170606005456-1217,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
641,90399.0,app-20170606041100-0045,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem
642,37858.0,app-20170603075357-0832,Q23-5-4-4-4-customer-order,5,4,4,4,customer,order
643,42890.0,app-20170603135312-0916,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
644,58435.0,app-20170602103418-0244,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp
645,67322.0,app-20170606131649-0388,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp
646,92827.0,app-20170603011336-0523,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem
647,222811.0,app-20170609093624-0309,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem
648,34658.0,app-20170609140600-0423,Q23-5-2-4-4-nation-region,5,2,4,4,nation,region
649,274565.0,app-20170609114301-0365,Q23-5-2-4-4-lineitem-order,5,2,4,4,lineitem,order
650,286994.0,app-20170609131905-0402,Q23-5-2-4-4-partsupp-lineitem,5,2,4,4,partsupp,lineitem
651,38081.0,app-20170602053507-0135,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer
652,35576.0,app-20170603002843-0480,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
653,71429.0,app-20170609110221-0337,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region
654,277726.0,app-20170609130913-0400,Q23-5-2-4-4-partsupp-lineitem,5,2,4,4,partsupp,lineitem
655,107596.0,app-20170602114837-0265,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp
656,32435.0,app-20170609055612-0168,Q23-2-2-4-4-supplier-nation,2,2,4,4,supplier,nation
657,50557.0,app-20170606075905-0213,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp
658,46054.0,app-20170609110716-0341,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region
659,36928.0,app-20170603004930-0501,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
660,32517.0,app-20170609075952-0246,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region
661,93799.0,app-20170606034819-0021,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order
662,35806.0,app-20170609091635-0290,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer
663,40603.0,app-20170606075045-0204,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
664,55023.0,app-20170602030540-0030,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
665,49966.0,app-20170606080640-0220,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp
666,69254.0,app-20170602170255-0429,Q23-5-4-4-4-part-partsupp,5,4,4,4,part,partsupp
667,45702.0,app-20170602035017-0068,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp
668,222209.0,app-20170606100648-0285,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order
669,166363.0,app-20170609064531-0197,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order
670,237454.0,app-20170606002550-1210,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
671,46882.0,app-20170605190531-0995,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp
672,37742.0,app-20170606054347-0117,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer
673,68350.0,app-20170606142829-0412,Q23-5-2-4-4-supplier-partsupp,5,2,4,4,supplier,partsupp
674,44039.0,app-20170602164437-0414,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer
675,32775.0,app-20170609040844-0086,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation
676,63181.0,app-20170606050053-0091,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order
677,43140.0,app-20170603061214-0768,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer
678,195143.0,app-20170606071657-0190,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order
679,54086.0,app-20170603003243-0485,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
680,36833.0,app-20170602050941-0112,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
681,36319.0,app-20170603135814-0922,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
682,51808.0,app-20170603031725-0627,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp
683,57171.0,app-20170605174911-0935,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
684,40572.0,app-20170605201000-1043,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer
685,72217.0,app-20170603020851-0578,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
686,43347.0,app-20170602004200-0002,Q23-1-4-4-4-supplier-partsupp-test,1,4,4,4,supplier,partsupp
687,39167.0,app-20170605235339-1195,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
688,55563.0,app-20170605202846-1062,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp
689,42564.0,app-20170606040048-0034,Q23-1-2-4-4-part-partsupp,1,2,4,4,part,partsupp
690,34198.0,app-20170609080551-0254,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation
691,89813.0,app-20170609113306-0361,Q23-5-2-4-4-customer-order,5,2,4,4,customer,order
692,37605.0,app-20170609065729-0206,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
693,34945.0,app-20170602063706-0181,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region
694,32923.0,app-20170609040108-0076,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region
695,77936.0,app-20170609081541-0266,Q23-4-2-4-4-customer-order,4,2,4,4,customer,order
696,36042.0,app-20170603002442-0475,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
697,1001766.0,app-20170602080247-0190,Q23-2-4-4-4-supplier-customer,2,4,4,4,supplier,customer
698,43023.0,app-20170603082840-0855,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer
699,35466.0,app-20170603135952-0924,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
700,93780.0,app-20170603054650-0750,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
701,269768.0,app-20170602043813-0093,Q23-1-4-4-4-supplier-customer,1,4,4,4,supplier,customer
702,39117.0,app-20170603075216-0830,Q23-5-4-4-4-customer-order,5,4,4,4,customer,order
703,96272.0,app-20170605180141-0945,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
704,39115.0,app-20170605212740-1106,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation
705,67934.0,app-20170606132724-0396,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp
706,58956.0,app-20170603051354-0713,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp
707,38727.0,app-20170603034129-0656,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order
708,35693.0,app-20170606045733-0088,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation
709,34799.0,app-20170602181807-0456,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region
710,240567.0,app-20170606001723-1208,Q23-4-4-4-4-lineitem-order,4,4,4,4,lineitem,order
711,50476.0,app-20170606063330-0151,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp
712,33573.0,app-20170609040626-0083,Q23-1-2-4-4-supplier-nation,1,2,4,4,supplier,nation
713,40234.0,app-20170602102141-0231,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer
714,37228.0,app-20170602050851-0111,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
715,39968.0,app-20170603040456-0672,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer
716,68514.0,app-20170605193544-1027,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
717,57752.0,app-20170603042512-0692,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp
718,35450.0,app-20170603033041-0643,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation
719,66506.0,app-20170606065459-0177,Q23-3-2-4-4-customer-order,3,2,4,4,customer,order
720,43411.0,app-20170603082649-0853,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer
721,34594.0,app-20170602024451-0009,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
722,38152.0,app-20170606023606-1275,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
723,97356.0,app-20170602032833-0054,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem
724,88922.0,app-20170602100232-0219,Q23-3-4-4-4-lineitem-order,3,4,4,4,lineitem,order
725,36994.0,app-20170609045754-0121,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer
726,111778.0,app-20170609104325-0326,Q23-4-2-4-4-supplier-partsupp,4,2,4,4,supplier,partsupp
727,37294.0,app-20170602050308-0104,Q23-1-4-4-4-supplier-nation,1,4,4,4,supplier,nation
728,68233.0,app-20170603062128-0776,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp
729,35419.0,app-20170602040417-0084,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
730,66337.0,app-20170605192908-1022,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
731,201499.0,app-20170603050131-0704,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem
732,34435.0,app-20170603052347-0724,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region
733,63450.0,app-20170602180017-0441,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp
734,36503.0,app-20170609065819-0207,Q23-3-2-4-4-nation-customer,3,2,4,4,nation,customer
735,37333.0,app-20170602160150-0381,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
736,38040.0,app-20170602050801-0110,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
737,51193.0,app-20170606032318-0003,Q23-1-2-4-4-customer-order,1,2,4,4,customer,order
738,63995.0,app-20170606021856-1257,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp
739,36414.0,app-20170603032413-0635,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region
740,36741.0,app-20170602024630-0011,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
741,35844.0,app-20170606090113-0250,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region
742,138917.0,app-20170605195125-1035,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order
743,37336.0,app-20170602095538-0212,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order
744,67394.0,app-20170606011833-1236,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp
745,130952.0,app-20170606052413-0105,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order
746,55403.0,app-20170603003831-0490,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order
747,97252.0,app-20170602033728-0059,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem
748,90654.0,app-20170609025311-0015,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order
749,34918.0,app-20170606113726-0332,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region
750,32654.0,app-20170609141211-0431,Q23-5-2-4-4-supplier-nation,5,2,4,4,supplier,nation
751,37111.0,app-20170603003154-0484,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order
752,195842.0,app-20170605225234-1154,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem
753,36942.0,app-20170605191146-1002,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region
754,38567.0,app-20170603053107-0733,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
755,38518.0,app-20170602160239-0382,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
756,298080.0,app-20170602172950-0435,Q23-5-4-4-4-partsupp-lineitem,5,4,4,4,partsupp,lineitem
757,175611.0,app-20170609064830-0198,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order
758,45930.0,app-20170603010354-0517,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp
759,38344.0,app-20170602160100-0380,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
760,46304.0,app-20170603013345-0539,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp
761,139599.0,app-20170605203103-1064,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem
762,37684.0,app-20170602183150-0473,Q23-5-4-4-4-supplier-nation,5,4,4,4,supplier,nation
763,44836.0,app-20170609075333-0239,Q23-3-2-4-4-supplier-partsupp,3,2,4,4,supplier,partsupp
764,35576.0,app-20170606115046-0349,Q23-4-2-4-4-supplier-nation,4,2,4,4,supplier,nation
765,136338.0,app-20170605203839-1067,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem
766,50593.0,app-20170609042123-0098,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order
767,204930.0,app-20170609061724-0188,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order
768,39911.0,app-20170602053233-0132,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer
769,68794.0,app-20170605193146-1024,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
770,68195.0,app-20170609125257-0396,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp
771,43639.0,app-20170606043959-0066,Q23-1-2-4-4-supplier-partsupp,1,2,4,4,supplier,partsupp
772,37201.0,app-20170602031513-0041,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
773,38287.0,app-20170603015956-0571,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order
774,36265.0,app-20170605211836-1095,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region
775,36058.0,app-20170606044847-0077,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region
776,93996.0,app-20170606033612-0014,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order
777,171350.0,app-20170609074014-0230,Q23-3-2-4-4-partsupp-lineitem,3,2,4,4,partsupp,lineitem
778,39060.0,app-20170603021900-0586,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer
779,91738.0,app-20170602101811-0228,Q23-3-4-4-4-lineitem-order,3,4,4,4,lineitem,order
780,34923.0,app-20170602182027-0459,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region
781,53739.0,app-20170606080324-0217,Q23-3-2-4-4-part-partsupp,3,2,4,4,part,partsupp
782,35234.0,app-20170606090555-0256,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation
783,289759.0,app-20170609131403-0401,Q23-5-2-4-4-partsupp-lineitem,5,2,4,4,partsupp,lineitem
784,98568.0,app-20170603012034-0527,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem
785,251319.0,app-20170603065934-0789,Q23-4-4-4-4-partsupp-lineitem,4,4,4,4,partsupp,lineitem
786,230196.0,app-20170606100246-0284,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order
787,52127.0,app-20170605232759-1167,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp
789,36255.0,app-20170603135457-0918,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
790,40919.0,app-20170605223052-1139,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer
791,61528.0,app-20170609140135-0418,Q23-5-2-4-4-supplier-partsupp,5,2,4,4,supplier,partsupp
792,37398.0,app-20170603004840-0500,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer
793,33103.0,app-20170609035807-0072,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region
794,43538.0,app-20170603005428-0507,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp
795,39613.0,app-20170606053938-0112,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer
796,42151.0,app-20170602102233-0232,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer
797,45298.0,app-20170605183445-0973,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp
798,57568.0,app-20170605205855-1075,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp
799,93135.0,app-20170609034247-0055,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem
800,85777.0,app-20170606091616-0267,Q23-4-2-4-4-customer-order,4,2,4,4,customer,order
801,38910.0,app-20170606023515-1274,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation
802,55108.0,app-20170603031513-0625,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp
803,34797.0,app-20170603052125-0721,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region
804,42098.0,app-20170605200905-1042,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer
805,87669.0,app-20170605235430-1196,Q23-4-4-4-4-customer-order,4,4,4,4,customer,order
806,34430.0,app-20170606085632-0244,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region
807,39255.0,app-20170605235107-1192,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation
